"'불청' 이기찬, 41세 新막내 등장 ""조하나 만나고 싶었다"" (ft.최민용 타령) [종합]"	너무 어린애들만 나오네.핵노잼	none	none
"'아는와이프' 지성♥한지민, 운명 새로 쓸 '판도라' 상자 열렸다[어저께TV]"	너무 억지다 ~우진이가 이쁘고 잘나가니 다시 마음 동한거지~안그랬음 후회하긴커녕 잘됐다고 생각했을걸~결국 결혼하나안하나 자기인생 충실히 살면 된다	gender	offensive
"한예슬, 고양이상의 정석..추석에도 '예쁨 가득'"	너무 예뻐요ㅠㅠㅠ 사람 이목구비가 어찌저럼	none	none
"배윤경 ""회사 퇴사 후 연기자의 길, 진짜 하고 싶은 일 하기 위해""[화보]"	너무 예쁘던데 티비에서 자주 볼수 있으면 좋겠어요	none	none
"""진짜 엄마 미소"" 소이현♥둘째딸 동반 광고 '딸바보'"	너무 예쁜 모녀입니다~^^	none	none
"“키스신 보고 맥주 드링킹”…김소연♥이상우, 알콩달콩 #럽스타그램"	너무 예쁜부부이네요♡♡	none	none
'입술사진→시술논란→직접해명' 쿨한 현아의 의연한 대처…스타는 괴로워[종합]	너무 이쁘다	none	none
"'집사부일체' 이영애, 이상윤에 자녀 교육 상담 ""수학 어려워"""	너무 이쁘다 이영애	none	none
'복면가왕' 카오스 정체는 박남정 딸 박시은 '깜짝'	너무 이쁘던데	none	none
[종합] 승리 연예계 은퇴 선언 “난 여기까지”→어차피 수사는 계속됨	너무 인신공격은 자제들합시다 당신들은 뭐깨끗한가요?ㅠ 그래도 일본에서나 해외에서도 알아주는 탑클래스에요 ..국내 명예도 높였는데 가만해주면 좋겠습니다.더이상 상처받지말고 늘 응원해요 오빠 ㅠㅠ	none	none
'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐	너무 잘 봤어요@_@ 남궁민씨를 보면 제가 좋아하는 박보검씨와 비슷한 유형의 연기파 배우라 드라마에 몰입이 잘 됩니다. 더 승승장구 하세요!!	none	none
"'톱스타 유백이' 김지석, 전소민에 ""네가 내 프레임 안에 들어오는거야""[★밤TView]"	너무 재밌다. 영화같은 영상미에 연기구멍이 하나도 없는 완성도 높은 희극!	none	none
"'아는 와이프' 지성, 이정은 알츠하이머에 충격…'애틋 눈빛'"	너무 재밌어 색감도 좋고 연기도 찰지고	none	none
"'호텔 델루나' 이지은♥여진구, 결국 핀 꽃 ""예쁘다. 슬프게"""	너무 재밌어ㅋㅋㅋ 이번주 만찬이들 사내연애하네ㅋㅋㅋㅋ 꿀잼이겠다	none	none
"'아는 와이프' 지성, 이정은 알츠하이머에 충격…'애틋 눈빛'"	너무 재밌어요~~	none	none
"""남자 셋"" '정혜영♥'션, 판박이 아들들과 찰칵..스웨그 넘치네"	너무 좋아요 와이지만 나와줘요.. 아까워 ㅠㅠ	none	none
"'섹션TV' 김해숙 ""'허스토리' 촬영 후 우울증 얻었다"""	너무 화면에서 자주 봐서 그런건지...연기톤이 일정한 느낌...	none	none
"[종합] ""고민 많이 했다"" '슈돌' 개리 방송 복귀…아들 하오와 등장"	너무그러지 말아요 개리가 범죄를 저지른 것도 아니고 뭐 마약한 애들도 다 나오는데요 뭘 그리고 런닝맨멤버들한테는 미안해하겠지만 우리가 왈가왈부 할 수 는 없는듯 .....	none	none
"‘남자친구’ 송혜교♥박보검, 첫방부터 제대로 홀렸다..최고 10.1%"	너무나 멋진 영상과 배우들의 열연계속해서 응원해요^^	none	none
"가세연, 김건모→유재석→김태호까지…추측만 낳은 '끝없는 폭로'[종합]"	너무나간다~좀 띄워줬더니.ㅉㅉ	none	offensive
"[단독] '복면가왕' 6연승 만찢남 이석훈 ""실력에 대한 의심 해결, 뜻깊은 시간""(인터뷰)(종합)"	너무너무 아쉬워요~~ 9연승까지 갔으면 했는데...그동안 이석훈 만찢남의 노래를 들으며 행복했습니다 ~~♡♡	none	none
"'톱스타 유백이' 김지석, 전소민과 심쿵 첫 키스 ""프레임 안에 머물게 해주는 것""[★밤TView]"	너무너무 잼있음~~~	none	none
"[어게인TV]""오직 가족 뿐""…'황금빛' 천호진이 보여준 父성애"	너무바보같아서 열받드라 짜증나게적당히해야지	none	offensive
"정석원, '한끼줍쇼' 언급에 큰 관심…아내 백지영 ""고마워"" 눈물"	너무잘어울린다 ㅅㅅ ㅅㅅㅅ 한명은 전국민이 다아는 비디오로 한명은 클럽에서 뽕맞고 파티하고 ㅋㅋㅋ절대헤어지마라	none	hate
"'빅포레스트' 신동엽, 사채빚 갚으려 장소연과 손 잡았다 '사기결혼 계획'"	너무재밌게봤네요 ㅋㅋㅋ	none	none
한지혜♥이상우 꽉 닫힌 해피엔딩..'황금정원'이 남긴 네가지	너무재밌게봤어요 벌써끝나다니.. 우연히첫회보고 바로 보기시작했네요 ㅎㅎ	none	none
"[엑's 이슈] 달라진 홍수아, 갈리는 호불호"	넌 누구니? 니 부모님은 누구시니? 많은 수술로 본인도 자기가 누군줄 모를듯...	none	offensive
"이다해, 달라진 얼굴 분위기..화장 때문? 어플 때문?[★SNS]"	넌 도대체 누구냐	none	none
"구하라, 쌍꺼풀 수술 지적에 ""안검하수가 죄냐"" 설전"	넌 면상을 들이댄게 죄여남친이랑 그란짓꺼리하고 다시 얼굴 내미는게 죄지반성하는척 하는것도 죄지너도 정준영꼴 날듯	gender	hate
안재현 측 “구혜선 상대 이혼 소송 제기…정준영 절친 루머도 바로잡겠다”	넌 아마 끝날듯~여론이 혜선이편임~	none	offensive
"'예비신부' 홍윤화, 폭풍 다이어트 돌입…""체중 14kg 감량"""	넌 아마 살뺄수록 욕먹을꺼다... 자괴감 쩔듯	none	offensive
"'1대100' 예은 ""전교 8등, 차에서 공부했지만 법대 수시→면접 탈락"""	넌 얼굴만 됐어도 대성했을텐데 너무 여자가 세보여서 ...	gender	hate
"[★SNS] 백종원♥소유진 막내 딸, 완전 아빠 붕어빵 '놀랍도록 귀엽다'"	넘 귀엽고 예쁘고 단아한 느낌이네요	none	none
'공복자들' 이수진 치과의사 51세 연예인급 美친동안+명품복근[종합]	넘 멋져요♡♡♡저 책도 사서 봤답니다^^	none	none
"김원희, 노령+암투병 반려견에 ""작별인사를 몇 번이나..사랑해""[★SHOT!]"	넘 슬프다 ㅠㅠ 하....마지막까지 함께해주고픈 김원희씨 맘이 얼마나 아플까 힘내세요힘내 곱단아	none	none
"""송혜교인 줄 알았다""...'오늘부터 1일' 정미애, '7kg 감량' 노홍철도 놀란 8주 다이어트"	넘 예뻐요. 정미애님.	none	none
"슈, 동안미모+아찔한 수영복 자태로 시선강탈 ""밥을 먹을 수가 없네"""	넘 이쁘세요.......	none	none
"“고맙고 사랑합니다”…‘이준♥’ 정소민, 행복한 생일 인증"	넘 잘어울려욤~^^	none	none
"'사풀인풀' 반성 없는 조우리…오민석♥조윤희, 한집살이 시작 [종합]"	넘 재미있어요	none	none
"'권상우♥' 손태영, 외출 전 거울셀카…미코다운 화사한 미모"	넘예뻐서 이렇게생기구파성격도사랑스럽더라	none	none
"'전원일기 배우→무용수'…'불타는 청춘' 조하나, 추억 속 여배우[SS리뷰]"	넘재밌었음강문영씨화이팅 김광규씨화이팅최성국시나오디마	none	none
"'나혼자산다' 황재균, 감성 충만 반전美…개미지옥 같은 매력 터졌다"	네 다음 먹튀	none	hate
"""아지3 안녕""…'로봇이 아니야' 유승호♥채수빈, 아지3 떠나보낸다 (종합)"	네 다음 시청률꼴쮜~!	none	none
"이홍기, 최종훈팬 댓글에 '사이다' 응답 ""잘먹고 잘잔다"""	네 다음 철구랑 어울리던분	none	none
"""이 정도면 신드롬""..'연예인들의 연예인' 양준일, 이지혜→김이나→신현준도 응원 [종합]"	네 다음 표절	none	offensive
"'아이콘택트' 리쌍 길, 3년 전 결혼설 부인한 이유 공개…""결혼,출산 숨겼다"""	네 방송에서는 안보면 되지요 잘사세요 ^^	none	offensive
"딘, 설리 피처링 논란 반박 ""신곡 '하루살이'에 제일 잘 어울려"" [종합]"	네 알겠습니다 남가수 딘씨	gender	offensive
‘나 혼자 산다’ 한혜진의 눈물 “엄마가 너무 속상해 한다” [간밤TV]	네 잘알겠습니다 관심없어요	none	none
"[단독] 軍 입대 전 마지막 작품?…이종석, 차기작 '영거' 유력"	네가 뭔대 입대시기를 맘대로 조절해?...윤두준도 그렇고 언제 입대 할줄도 모르는데 드라마 출연 생각하는 자체가 상당히 오만하다..	others	offensive
"'놀면 뭐하니' 유산슬, '가요베스트' 무대→기자간담회까지…최고 '10.5%'"	네다섯이서 나눠먹던거 유재석 혼자 먹으려고 무도폐지한거냐?	none	offensive
"'캠핑클럽' '소주파' 이효리-'쫀디기파' 성유리, 각자의 취향"	네명 다 매력 터지는데 옥주현 나올때더욱 집중된다 ...	none	none
"산이, SBS 뉴스에 경고 ""마녀사냥 적당히 해...법적대응할 것"" [공식입장]"	네생각이 맞고 사람들에게 네이론을 주장하고 사회도 바꾸고 싶고...입으로 바꿀려고 하지말고 차라리봉사활동이나 하지 그러니?시간도 많은거 같은데 그게더 설득력있어보여	none	offensive
"[Oh!쎈 레터] ""1년째 열애""..이이경♥정인선, 일·사랑 다 잡은 '꽃길' 연인"	네이버 오늘부로 끊으련다 기사같지도 않은..	none	none
"[종합] 故 조민기 아내, 생일 축하 게시글에 갑론을박…""가족""VS""경솔"""	네티즌들이 마녀사냥해서 사람한명 죽였지...불쌍한 민기형	others	offensive
"추사랑, 야노시호 쏙 빼닮은 외모..추성훈 ""행복한 생일""[★SHOT!]"	노노재팬인데 쪽바리년놈들두 까야지 조센징들아	others	hate
이혁 탈퇴→원흠 합류..명불허전 ‘병맛’ 노라조가 돌아왔다(종합)	노라조 "형"이란 노래로 힘들 때 위로를 받곤 했습니다. 앞으로도 노라조라는 이름으로 여러 사람에게 즐거움과 위안을 주시면 감사하겠습니다.	none	none
이혁 탈퇴→원흠 합류..명불허전 ‘병맛’ 노라조가 돌아왔다(종합)	노라조 화이팅	none	none
"[종합] '미스터트롯' 임영웅, 본선 3차 眞 등극…노지훈→고재근 탈락"	노래 부를 때 너무 느끼해	none	offensive
"[단독] '복면가왕' 6연승 만찢남 이석훈 ""실력에 대한 의심 해결, 뜻깊은 시간""(인터뷰)(종합)"	노래 참 잘하고 성실함이 보이네요.응원♡♡♡	none	none
"[SW이슈] 월드와이드 방탄소년단, 대기록의 시작"	노래는 좋은데 월드스타인데 빠순이들 하는짓은 세계최하급	gender	offensive
[종합] '컬투쇼' 주현미가 밝힌 #약사 출신 #화교 #딸아들	노래만 해야 겠더라. 다큐 보는데 재미도 없고 감동도 없고. 좋아하는 팬들은 좋을지 모르겠지만. 완전 개재미 없었뜸.	none	hate
"'나혼산' 임수향, 명상→광란의 노래방 '막춤'…예측불가 '저 제상 텐션'[SC리뷰]"	노래방은 여윽시 도우미를 불러야 제맛	gender	offensive
"'韓 방송 겸업' 서동주 ""美 변호사 계속 할 것, 얼마나 고생했는데"" (전문)[종합]"	노력마니 하네. 언니 존경합니다. 물론 부모님 재력이 뒷받침되었겠지만. 그래도 유학가서 공부안하고 노는애들진짜 많은데	none	none
"'데뷔 12년차 여유' 현아, 노출 사고에도 당당한 섹시 스타(종합)[Oh!쎈 이슈]"	노렸네 이년	none	hate
"[DA:투데이] “반백살 이서진 또…”, ‘꽃할배 리턴즈’ 오늘 첫방 (ft.김용건) (종합)"	노망난 영감탱이들	others	hate
‘플레이어’ 측 “노무현 대통령 실루엣 사용…해당 관계자 징계 할 것” [공식입장 전문]	노무현 실루엣이면 뭐 어쩌라구 놈현이 신이냐아주 어거지네	others	hate
"[종합]""들통날까봐 조마조마""…승리·정준영·최종훈, '윤 총경' 알고 있었다"	노무현 정권때 인사를 저 세끼들이 문재인 대선 2번동안 안건드렸다면 문재인 측근 인사는 절대 아니란 얘기다 ㅋㅋㅋㅋㅋ좃 OOO좃선개소리에 휘둘리는 놈들 수준 부서 ㅉㅉㅉ	others	hate
‘플레이어’ 측 “노무현 대통령 실루엣 사용…해당 관계자 징계 할 것” [공식입장 전문]	노무현. 김대중 세월호는 건들면 안되고 이승만 박정희 전두환은 욕해도 되고 ㅋㅋ기준이 뭐냐???	none	offensive
"[TV핫스팟] ‘손 the guest’, 윤곽 드러난 ‘박일도 미스터리’…충격과 반전의 연속"	노무현이 박일도다	others	offensive
"[단독] 임현주 아나운서 “‘노브라 챌린지’ 방송 덕에 낸 용기, 자연스런 논의의 창 됐으면” (인터뷰)"	노브라를 하건말건 뭔상관 한남들아 욕그만해 ㅡㅡ	gender	hate
"[단독] 임현주 아나운서 “‘노브라 챌린지’ 방송 덕에 낸 용기, 자연스런 논의의 창 됐으면” (인터뷰)"	노브라를 하던 말던 알아서 하시구요. 페미 메갈짓만 안하면 하고싶은데로 하고 사세요. 아무도 불평안함	gender	hate
"[夜TV] ""잘 산것 같아""…'너는내운명' 노사연♥이무송, 더 감동인 이유"	노사연도 저나이에 저정도면 진짜 관리잘하고 센스있는거지 평범한 줌마들이랑은 다르네	gender	offensive
"“자유”vs“과해” 설리, 노브라 이어 노출 논란까지…갑론을박ing"	노이해.. 일반 여자라면.. 속옷 착용안한 상태로 방송 안할듯 노출증 환자나 하겟지.. 여자인 나도 노이해다. ㅜㅜ	gender	offensive
"이원준 지하철 논란, 임산부 배려석에서 휴대폰…""굳이 왜"""	노인 공경도 안하는 논들한테 뭔 자리를 비켜줘! 임산부논들만 힘드냐?페미논들 진짜 역겨워.	gender	hate
"'아스달 연대기' 장동건-김옥빈, 들끓는 '욕망커플'→눈물범벅 '칼끝 대립'"	노잼 .. 대사가 안들려서 넷플릭스에서 자막 키고 봤는데 2화까지 보고 못보겠다..	none	none
"'캠핑클럽' 이효리 ""핑클→솔로 후 멤버들 신경 못 써 미안"" 눈물"	노잼 지들 인생살이 이야기 들어야하나	none	offensive
"'미스터 션샤인' 변요한, 김태리와 같은 양복 입고 학당 방문! 이유는?"	노잼!!!!!!!!!!이병헌 넘 늙어다는거.......	others	offensive
"'복면가왕' 월요병=노지훈 ""'위탄' 후 방탄소년단과 숙소생활 함께했다"""	노지훈 꽃길만 걷자 불후의명곡에서도 보고싶어요 노력이란노래 듣고 울었네요	none	none
"‘미스터션샤인’ 김태리, 유연석 만났다 “내 눈에 백정 아닌 백성”"	노처녀 김치녀들이나 좋아할 드라마네 저거 사진에 남자놈 똥폼 잡는거 봐 ㅋㅋ	gender	hate
"'데뷔 12년차 여유' 현아, 노출 사고에도 당당한 섹시 스타(종합)[Oh!쎈 이슈]"	노출사고가 뭔 자랑이라고 당당이 거기에 왜붙냐?	none	hate
[RE:TV] '집사부일체' 이제야 보이는 김건모♥장지연 '하트시그널'	노친네 넘설친다	others	hate
'공복자들' 이수진 치과의사 51세 연예인급 美친동안+명품복근[종합]	노홍철 이새기나와서 딴데뜬다	none	hate
"수영 ""30세? 이별에 의연해지는 나이"" [화보]"	노화로 인한 못생김이 슬슬더 가중되는 시기~~^^	others	hate
"'놀면 뭐하니' 유산슬, '가요베스트' 무대→기자간담회까지…최고 '10.5%'"	논란 해명 부탁드립니다	none	none
"황신혜 딸 이진이, 명품옷에 케이크 두고 생일 맞이..귀엽게 손가락으로 '21'"	논란은 늘 이런 기사의 제목이 한 몫 하는 듯!돈 많은 사람들은 돈을 써야 경제가 돌아가죠 명품을 입든말든~ 이런 제목 진짜 별루에요..ㅡㅡ	none	none
"'미우새'·'아는형님' 측 ""이상민 사기혐의 피소? 확인 중""(공식)"	논란이고 나발이고 이상민 미우새 지겹다 이제그만하차해라	none	none
"'슈돌' 서언-서준, 첫만남부터 이별까지 6년‥""그동안 고마웠어"""	논란이잇엇던 슈퍼맨이 화제 인기프로로만들엇든게 쌍둥이때문인데 프로가 인기가잇으니깐 어느 대한민국만세인지 매국 금수저 못생긴삼둥이가 처나와서 밥숟가락만 언져먹고나갓지 ㅋㅋ	others	hate
"""돈 쉽게 벌려고 했어요?""…'골목식당' 조보아, 백종원급 독설"	놀고잇네 ㅋㅋㅋㅋㅋ 연기연습이나해라 ㅋㅋㅋ 지가무슨 맨날 예능만 찍어싸고이쁘가이쁘다 하니까 신났네	others	hate
[전문] SM엔터 “故설리 눈부신 미소 영원히 기억할 것”	놀고있네ㅡㅡㅋ 관리도 안해놓고 믄 기억 살아있을때 잘하지	none	offensive
"[종합]정재용♥이선아, 결혼 5개월만 득녀…""블링이 너무 예뻐"" 딸바보 합류"	놀라울 27 후ㄷㄷ	others	none
"[종합]이완♥이보미, 김태희♥비 '동생' 부부 된다 ""12월 사랑의 결실""(전문)"	놀지만 말고 연기자할거면 연습좀 해라 핵발연기ㅋㅋ	none	offensive
"""인형 닮아가네""…이하이, 볼살 통통 근황 '깜짝'"	농농 베트남~~	others	hate
"[청룡영화상] 이광수x이하늬x박형식x윤아, 인기상 수상…'군복' 눈길"	뇌물먹고 자살한 고 노무현 대통령이 분명히 봉하마을 부엉이바위에서 지켜보고 있을 것이다.	others	hate
"[단독]스태프 사망사고 '서른이지만', 결국 오늘 촬영 취소"	누가 그일하래. 다른일햐. 힘든거 예전부터 다 알잔우	none	offensive
"장미인애, '스폰서 제의' 이어 '영상통화 논란'까지…폭로·분노ing(종합)"	누가 무슨 권리로 예쁘네마네 판단하며 까내리는지? 누군지도 모르겠다는 사람 욕하는 니네는 가치관이 어떻게 된건가? 지나가는 사람 면상에 욕하고 지나갈수 있는 인성이 쓰레기인 인간들인건가?	none	offensive
"'입대 D-11' 서은광의 슬픈 멜로디..비투비, 눈물의 첫 체조경기장[콘서트 종합]"	누가 보면 독립운동 하러 가는 줄 알겠네. 하하가 먹던 사회에서의 마지막 햄버거냐?	none	offensive
"'악플의 밤' 박성광 ""임송 매니저 악플로 고생하다 퇴사...미안해"""	누가 악플을 달긴? 80년대 최악의세대라불리어는 여자들이지.	gender	hate
"[룩@차이나] 유승준, 2남2녀 아빠 된다…태어날 쌍둥이 성별 공개"	누가 애 기사 궁금해한다고	none	offensive
"'세븐♥' 이다해 ""19년 동안 행복을 준 앵두..사랑해"""	누가 앵두를 찍었다고 거짓말을 대놓고 하냐 ㅋㅋ	none	none
"김민주, 전 남편도 축하한 재혼…축하+응원 물결 [종합]"	누가 응원을 해요?? 응원물결이 있어요?	none	none
"[SC초점]故 설리 잃은 크리스탈&아이유, 악플에 또 상처…'조문 인증' 강요하는 사회(종합)"	누가 조문인증을 강요햇대 조문인증기사쓰는 기자들이 웃긴소리하고 자빠졋네 이런기사나쓰지마	none	offensive
"‘장동건♥’ 고소영, 생일 꽃다발 받고 환한 미소 “여신 미모”"	누가꽃이인지 잘모르겠어용ㅎㅎ	none	none
"서유리 “성형 아냐, 마음고생 다이어트야”"	누가봐도 한거다. ㅎㅎㅎ	none	offensive
"[공식입장] 한예슬 측 ""지방종 수술 중 의료사고 당해..현재 치료중"""	누가사고가났던 일단의료사고가 났다는게....어디병원이죠 거기	none	none
소유진 얼굴은 안보이고 음식만...백종원 아내답네	누가좋아한다고 이런기사냐 경제도 어려운데 취집잘가 호강하는거 전국민이 다아니까 그만 이런기사 그만해라 지겹다	gender	hate
"[SC이슈]""열애설→태도논란"" 비투비 이창섭·정재은 '팔짱영상' 후폭풍(종합)"	누구 이창섭 태도 별로라고 하신분 ㅋㅋㅋㅋㅋ	none	none
"황우슬혜, 쿨한 열애 인정→첫 공개연애→결별까지 5개월(종합)[Oh!쎈 이슈]"	누구.....배우인가요? 가수인가요??	none	offensive
"이종현 ""BJ 박민정 DM 논란 죄송…씨엔블루 탈퇴 결정"" [전문]"	누구? 씨엔블루? 사기꾼정용화가 잇는?	none	hate
"""좋은 사람, 먼저 잘 가세요"" 배우 하현관, 대장암으로 별세"	누구냐 넌	none	offensive
"故 차인하, 꽃길 앞두고 갑작스러운 죽음...베르테르 효과 우려까지 [종합]"	누구냐 넌!!!! (올드보이 생각나네)	none	none
"“8년째 연애 중”…‘인생술집’ 블락비 유권♥전선혜, 4살차 연상연하 커플"	누구냐 넌????	none	offensive
"""행복길 함께 가요""..지오♥최예슬, 오늘 2년 공개열애·8개월 동거 끝 결혼(전문)[종합]"	누구냐 이 개듣보들은 요즘은 일반인도 돈 쳐받고 기사 써주는 게야??...이게 나라냐??...	others	hate
"故 차인하, 꽃길 앞두고 갑작스러운 죽음...베르테르 효과 우려까지 [종합]"	누구냐 이자슥은또	none	offensive
"'안녕하세요' 95kg→52kg, 독한 다이어트로 43kg 감량한 언니"	누구는 밥과 김치도 제대로 못 먹어 김치 반통 허겁지겁 먹고 잇을때 넌 하수도 오물 통채로 삼키듯 아구창에 쉬는 틈마다 뭘 쑤셧잖아 생각이 안놔⁉️⁉️⁉️	none	hate
‘섹션TV’ 유인나 “결혼은 3년 후쯤 했으면…노력해보겠다”	누구랑결혼할지 절세미인이랑 부럽네	gender	none
"[단독] 모델 출신 배우 김민승, 어제(22일) 발인…향년 45세"	누구세요? ㅎㄷㄷㄷㄷ이젠 단역도	none	offensive
"[단독] '논스톱'의 그녀, ""새로운 ♥과 재혼, 전 남편도 축하해줬다"""	누구신데요 ㅠㅠ 뭐하려고 돈써서 이렇게 기사 뿌리고계신가요 그냥 신혼여행에나 보태쓰시지	none	offensive
"[종합]""사생활도 미투? vs 선 넘었다"" 장문복 '전 여친 폭로' 엇갈린 반응(전문)"	누구신지 ㅠㅠ	none	none
"배우 황찬호, 26일 심장마비로 세상 떠나…애도 메시지 이어져"	누구야 도대체 누구냐고	none	offensive
"[Oh!쎈 레터] ""1년째 열애""..이이경♥정인선, 일·사랑 다 잡은 '꽃길' 연인"	누구야? 첨보네	none	offensive
"프리스틴, 2년만에 해체 ""오랜시간 논의, 팬들에게 죄송""[전문]"	누구여 이 개 10 듣보들은 ㅡㅡ	none	hate
"[단독] 황인영♥류정한, 오늘 득녀…첫째딸 순산"	누구임? 아는사람~	none	offensive
"'나혼자산다' 황재균, 감성 충만 반전美…개미지옥 같은 매력 터졌다"	누구지~~^^이제는 나올사람이 없나보다.	none	offensive
"손연재, 리듬체조 학원 선생님 ""하고 싶은 일 해서 행복하다"""	누구처럼 돈만 밝히는 저급인생은 살아가지마시길~~ 행복은 머니순이 아니니깐 작은거에 감사하고 항상 좋은일만 가득하길~	others	offensive
"‘SKY 캐슬’ 김보라 추락, 캐슬에 불러올 파장은?"	누군가의 상상아님? 예고보니 살아있더만	none	none
"'복면가왕', 라이언 레이놀즈 떴다…예원·한해 탈락(종합)"	누군대 저듣보가	none	hate
"[종합] ""청년사업가 됐다""…이창민, JYP·빅히트 거쳐 10년만에 독립"	누군데 이조폭은?	others	offensive
"[단독] 황인영♥류정한, 오늘 득녀…첫째딸 순산"	누군데 출산으로 메인에 걸려있는거임	none	offensive
"이지훈, '99억의 여자' 출연…오나라와 부부 호흡[공식]"	누군데이넘은...가수 이지훈인줄	none	offensive
"[종합]고원희-이하율, 핑크빛 공개 열애 마침표 ""동료로 남는다"""	누군지 나만 모르나ㅜ	none	none
"[단독] 인피니트 장동우, 의경 불합격…현역으로 입대"	누군지 모르겠는데 존나 꼬시네~ 저 얼굴로 아이돌 한거도 신기하네 현역 잘가라 꿀빨려고 했는데 실패했네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	gender	hate
"'그것이 알고싶다' 황하나→버닝썬, 의혹 투성이 '마약 연결고리' [종합]"	누군지 모르겠지만 40,50대 아저씨들 야광봉으로 얼굴때린건 반성해라	none	none
"[단독] '논스톱'의 그녀, ""새로운 ♥과 재혼, 전 남편도 축하해줬다"""	누군지 모름..그리고 할거다하고 알거다아는 사이에 참으로 축하하것다...ㅉㅉㅉ	none	offensive
"""워너원 조작 멤버 1명""…'프듀' 안PD·김CP, 대담한 전 시즌 조작 [종합]"	누군지 밝히면?? 그 멤버도 피해자예요. 누가 조작해달라고 했습니까? 위에서 다 조작해놓고 지금 활동 끝난지가 언젠데 이제와서 이러고 있으니 지금 모두 피해자라고요. 왜 화살이 멤버들한테 가나요 (동의합니다)	none	none
"""워너원 조작 멤버 1명""…'프듀' 안PD·김CP, 대담한 전 시즌 조작 [종합]"	누군지 밝히셈ㅋ 그리고 걘 연예계에서 영구퇴출가자 정유라랑 다를바없잖아ㅋ	others	hate
"""유명 탤런트 A씨가 성추행""…30여년 전 피해자 나왔다"	누군지누모르겠지만 제발 좌파 민주당지지자였으면	others	none
"[종합] 손승원 음주사고, 무면허+뺑소니 의혹→‘윤창호법’ 적용 첫 연예인"	누군지는 모르겠지만 이런 식으로 얼굴 알리는 건 별로다.	none	offensive
"[종합] “8살 연상연하 커플? NO”···케빈·이사강, 해프닝으로 끝난 열애설"	누군지는 정말 모르지만 항상 모르겠습니다...	none	none
"""행복하길"" 이용진 결혼, 동료들만? 대중 응원도 쇄도하는 이유(종합)[Oh!쎈 이슈]"	누군지도 모르겠는데 뭔 대중의 응원이 쇄도?	none	offensive
"배우 황찬호, 26일 심장마비로 세상 떠나…애도 메시지 이어져"	누군지도 모르고 관심도 없음	none	none
"[단독] 모델 출신 배우 김민승, 어제(22일) 발인…향년 45세"	누군지도 모르지만 옛다 관심 !	none	none
"'연애의 맛2' 고주원·김보미, 첫키스 질문에 '발그레'"	누군지모르지만 요즘걸그룹창여들다발라버리네..	gender	hate
"[단독] 모델 출신 배우 김민승, 어제(22일) 발인…향년 45세"	누군진 모르지만 삼고빕	none	offensive
[종합] 김민아 코로나19 의심 증상→검사→뉴스 결방·제작진 자가격리	누나 아프지마 ㅜㅜ	none	none
"'엄마 나 왔어' 홍석천, 딸 향한 부성애..'평범한 아빠'였다[★밤TV]"	누나가 쌍 또라이네 지 편하자고 뭔짓이냐 지금이라도 미안하면 한강 가라	none	hate
"[단독]'이보미♥' 이완 ""양가 부모님도 잘 알아요..신부 가족과 12월 만남"""	누나는 시집 잘감 ㅇㅇ	none	none
"'하나뿐인 내편' 강두 등장…유이, 최수종 전과 알게되나(종합)"	누명 아니고 강기사 아저씨 다예 아빠 칼로 찔러 죽임 무슨 누명이야 다예가 강기사 아저씨칼로 찔러 죽일듯	none	none
"개그우먼 성은채, 13살 연상 中사업가와 22일 결혼"	눈 졸라 모였네 난 박신혜 스타일이 좋음 신동엽같이 모인눈 극혐 갈데가 없어 짱개랑	others	hate
"배우 이필립, SNS 스타 연인에게 초호화 프러포즈 눈길"	눈 코 입술 가슴 올튜닝 ㅠㅠ	gender	hate
"[단독] 황인영♥류정한, 오늘 득녀…첫째딸 순산"	눈가의 주름보니 둘다 천생연분....... 핸디캡 마저 똑같네요.......	none	none
"'백일의 낭군님' 도경수 음소거 눈물, 시청자도 울었다 '대체불가 연기력'"	눈만 크게뜨는연기.... 나만 불편한가?	none	offensive
"[단독] '동상이몽2' PD ""이윤지 특별한 오빠 고백..시청자 응원 감사""(인터뷰)"	눈물났어요 ㅠㅠㅠ....진짜 아기가 엄마의 마음을 닮아서 천사같은듯	none	none
"[종합] '영수증2' 도경완, 아내 장윤정의 ♥진심에 '눈물 펑펑'"	눈물이 많은 남자는 보기싫음 찌찔해보임	gender	offensive
[단독] 이서원은 검찰行·김동준은 ‘어바웃타임’ 촬영..같은 날 다른 운명	눈빛이 소름돋는다는거.. 나만 못느끼나.... 당연히 사람이 말하면 쳐다볼수있는거 아닌가.. ?	none	none
"구하라, 23일만에 다시 웃었다 ""잘 지내고 있어요""..응원물결(종합)[Oh!쎈 이슈]"	눈에 슬픔이 보인다	none	none
"[SC현장] ""인생 최고의 화양연화""…한지민→남주혁, 청룡영화상이 남긴 의미(종합)"	눈이 부시게 재미있게 봤어요~!	none	none
"[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'"	눈치 더럽게 없고 그만 봤으면 싶다 진심	none	offensive
"[종합] 유상무, 암투병→♥김연지 열애→10월 결혼까지...사랑꾼史"	눈크다고 다 이쁜건 아니구나.이분이나 홍수아나 눈이 무서워.	none	none
